iter	RMSE
378	17.79217424
379	17.77738519
380	17.76176495
381	17.7393224
382	17.7263789
383	17.7165003
384	17.70559486
385	17.69114385
386	17.67854826
387	17.67643688
388	17.66578476
389	17.65125511
390	17.63943843
391	17.62397391
392	17.60754736
393	17.59744125
394	17.58966072
395	17.58032593
396	17.57809097
397	17.5698391
398	17.55642751
399	17.54683856
400	17.54026014
401	17.52664895
402	17.52005398
403	17.50695203
404	17.50175512
405	17.49249304
406	17.48092157
407	17.47336521
408	17.46355643
409	17.45263269
410	17.44182765
411	17.42814004
412	17.41690807
413	17.40392428
414	17.39654358
415	17.38230039
416	17.36939361
417	17.3572155
418	17.34593481
419	17.33584429
420	17.3348327
421	17.32086668
422	17.30869235
423	17.28876313
424	17.27519759
425	17.26379228
426	17.2451738
427	17.23667477
428	17.2358217
429	17.22818738
430	17.21983819
431	17.20955772
432	17.20020566
433	17.1832978
434	17.16928487
435	17.16394449
436	17.14614497
437	17.13654796
438	17.12626555
439	17.12030284
440	17.11773822
441	17.10151923
442	17.09292476
443	17.08491404
444	17.07670721
445	17.06231113
446	17.05090129
447	17.04903414
448	17.04060225
449	17.03274843
450	17.02452725
451	17.01354375
452	17.00320321
453	17.00183886
454	16.9888025
455	16.97444856
456	16.96369411
457	16.95451522
458	16.94631946
459	16.93856745
460	16.92288037
461	16.91270778
462	16.90498982
463	16.89503014
464	16.88451985
465	16.87525722
466	16.86266631
467	16.84760068
468	16.84016381
469	16.82732618
470	16.82011461
471	16.81341121
472	16.80274493
473	16.79362432
474	16.78010148
475	16.77383811
476	16.75612307
477	16.75078484
478	16.73870529
479	16.73267917
480	16.72990771
481	16.72407369
482	16.72239201
483	16.7087155
484	16.70156301
485	16.69299064
486	16.68335108
487	16.66905637
488	16.66011785
489	16.64295126
490	16.63560361
491	16.62574741
492	16.61428114
493	16.60737349
494	16.59897319
495	16.59215554
496	16.58653176
497	16.58044324
498	16.57541652
499	16.56538479
500	16.56416593
501	16.55271285
502	16.53862669
503	16.5345636
504	16.52725123
505	16.51137212
506	16.4993772
507	16.48080404
508	16.47224907
509	16.46737977
510	16.459921
511	16.45095881
512	16.44069666
513	16.42681795
514	16.42295911
515	16.41461899
516	16.40562596
517	16.39940383
518	16.38758782
519	16.37973248
520	16.3711744
521	16.3623132
522	16.35285001
523	16.34520019
524	16.33639015
525	16.32394756
526	16.31191746
527	16.30416901
528	16.29769099
529	16.292258
530	16.28578863
531	16.27961294
532	16.26682954
533	16.26088966
534	16.24873594
535	16.24250522
536	16.23449605
537	16.22673563
538	16.21833868
539	16.21246993
540	16.20967125
541	16.20308005
542	16.19502474
543	16.19027724
544	16.18312769
545	16.17672343
546	16.1709569
547	16.16558027
548	16.15807253
549	16.14942495
550	16.14180531
551	16.13580202
552	16.12898482
553	16.12052036
554	16.11442516
555	16.11194756
556	16.11098254
557	16.09705882
558	16.08998094
559	16.08103377
560	16.07119733
561	16.06040382
562	16.05281827
563	16.04134324
564	16.03392977
565	16.02534722
566	16.01861163
567	16.00897666
568	15.99927047
569	15.98296252
570	15.97202299
571	15.9648434
572	15.96113289
573	15.95042378
574	15.94035772
575	15.93120686
576	15.9225104
577	15.91896578
578	15.90920897
579	15.89591345
580	15.88658922
581	15.87676639
582	15.86593638
583	15.85843265
584	15.84726503
585	15.83862084
586	15.82423009
587	15.81763366
588	15.81085518
589	15.8072133
590	15.80199388
591	15.79713642
592	15.78319264
593	15.77070413
594	15.75975144
595	15.75223159
596	15.74532957
597	15.73827622
598	15.73194785
599	15.72342624
600	15.72251227
601	15.71171764
602	15.70846968
603	15.69761715
604	15.68507361
605	15.67784403
606	15.6721852
607	15.665232
608	15.65621109
609	15.6506311
610	15.63903596
611	15.6308944
612	15.62623506
613	15.6222298
614	15.61143692
615	15.60393788
616	15.59898143
617	15.59644042
618	15.59013993
619	15.58154573
620	15.56916636
621	15.56224227
622	15.55563296
623	15.54687308
624	15.53918372
625	15.53060819
626	15.52675481
627	15.52216442
628	15.51647633
629	15.51323749
630	15.50313808
631	15.49304785
632	15.48585712
633	15.47533054
634	15.47140524
635	15.45927787
636	15.45171504
637	15.43903069
638	15.43408957
639	15.42703251
640	15.42023373
641	15.41863124
642	15.4108215
643	15.40415167
644	15.39826633
645	15.39303191
646	15.38596201
647	15.37764074
648	15.37142952
649	15.36667369
650	15.35892494
651	15.35195411
652	15.34556631
653	15.33368535
654	15.32851571
655	15.32707709
656	15.32107917
657	15.31444645
658	15.31359544
659	15.29928929
660	15.29101871
661	15.28655791
662	15.28109846
663	15.26750216
664	15.25669134
665	15.24973641
666	15.2434346
667	15.23577624
668	15.22888276
669	15.22460157
670	15.22386107
671	15.21274669
672	15.20406476
673	15.19770472
674	15.18444971
675	15.17589078
676	15.17198931
677	15.16287963
678	15.15896861
679	15.1523601
680	15.14817361
681	15.14228653
682	15.13928313
683	15.13194357
684	15.12694513
685	15.12252925
686	15.11679459
687	15.10965254
688	15.10202034
689	15.09764467
690	15.09157363
691	15.08837267
692	15.08415324
693	15.07692857
694	15.06905932
695	15.06612829
696	15.05926331
697	15.05440715
698	15.04586866
699	15.03813675
700	15.02917989
701	15.0229744
702	15.01388402
703	15.00749832
704	15.00211982
705	15.00093513
706	14.99190851
707	14.98606378
708	14.97881842
709	14.97650899
710	14.96728922
711	14.96366367
712	14.95643666
713	14.95136362
714	14.94765613
715	14.94079495
716	14.93819175
717	14.93045208
718	14.92365875
719	14.91847911
720	14.91295188
721	14.9029963
722	14.90242616
723	14.89496852
724	14.88968221
725	14.88724824
726	14.88052342
727	14.87574538
728	14.87087106
729	14.86288252
730	14.85778863
731	14.8540458
732	14.84981644
733	14.84389572
734	14.83977734
735	14.83339263
736	14.82659508
737	14.82097228
738	14.81050116
739	14.80432933
740	14.80362399
741	14.79520397
742	14.78860354
743	14.78488464
744	14.7798718
745	14.7741181
746	14.7708552
747	14.76569516
748	14.75764922
749	14.75464792
750	14.74688319
751	14.74194139
752	14.73589748
753	14.72875972
754	14.72818008
755	14.72006593
756	14.70713863
757	14.70118518
758	14.6942989
759	14.68681012
760	14.68289851
761	14.67730563
762	14.66793224
763	14.66420993
764	14.65991999
765	14.65352938
766	14.64364621
767	14.63974185
768	14.63424644
769	14.63082274
770	14.62739593
771	14.61784503
772	14.60580482
773	14.60120449
774	14.59342254
775	14.58846728
776	14.57912451
777	14.57240056
778	14.56347352
779	14.55267682
780	14.54922538
781	14.54445406
782	14.54383954
783	14.53961895
784	14.53457146
785	14.52868197
786	14.52105627
787	14.51572501
788	14.51101402
789	14.50465279
790	14.49821896
791	14.4945548
792	14.48715944
793	14.48043383
794	14.47981427
795	14.46596034
796	14.46104998
797	14.45459493
798	14.44728839
799	14.44136737
800	14.43108568
801	14.42997185
802	14.42342297
803	14.41939494
804	14.41297789
805	14.4068421
806	14.40209904
807	14.39028513
808	14.38964803
809	14.38428875
810	14.37990752
811	14.37184799
812	14.36281755
813	14.35801833
814	14.35392873
815	14.34853713
816	14.34089232
817	14.3404609
818	14.33202248
819	14.32733987
820	14.32473601
821	14.32062334
822	14.3142959
823	14.3110379
824	14.30273566
825	14.29797278
826	14.28751887
827	14.27912782
828	14.27303021
829	14.27213424
830	14.26816218
831	14.26022353
832	14.25263674
833	14.24196437
834	14.2349475
835	14.23442313
836	14.23027139
837	14.22514379
838	14.21562346
839	14.21185808
840	14.2004468
841	14.19644407
842	14.19386828
843	14.18763975
844	14.18008583
845	14.17402426
846	14.17350491
847	14.1669999
848	14.15906716
849	14.15302746
850	14.14783578
851	14.14396088
852	14.14126657
853	14.1349501
854	14.13106121
855	14.12724724
856	14.12140293
857	14.11851144
858	14.11456905
859	14.11153183
860	14.10599167
861	14.09731021
862	14.08880013
863	14.08824353
864	14.08408264
865	14.08354722
866	14.08166016
867	14.07613519
868	14.06933748
869	14.06303044
870	14.06257423
871	14.05666089
872	14.05084476
873	14.04207055
874	14.03816934
875	14.03229121
876	14.02762269
877	14.02383984
878	14.01864157
879	14.0117727
880	14.00893184
881	14.00015411
882	13.99307122
883	13.98690731
884	13.98024623
885	13.97155041
886	13.96194836
887	13.9548325
888	13.9483518
889	13.94318046
890	13.93821776
891	13.93038355
892	13.92725456
893	13.92166366
894	13.92081822
895	13.91417017
896	13.90981663
897	13.9044001
898	13.90040317
899	13.89466324
900	13.8880359
901	13.88168168
902	13.87409459
903	13.86830665
904	13.86282254
905	13.85762964
906	13.85060906
907	13.84632792
908	13.83769577
909	13.82875225
910	13.82297457
911	13.81443867
912	13.80906984
913	13.8022613
914	13.80048625
915	13.79221376
916	13.78805984
917	13.78537454
918	13.7790157
919	13.77402189
920	13.76822531
921	13.75910262
922	13.75269615
923	13.74462454
924	13.73927589
925	13.73176489
926	13.72411859
927	13.72167605
928	13.71325081
929	13.71052465
930	13.70753692
931	13.70129801
932	13.70082899
933	13.69480568
934	13.6900424
935	13.68500624
936	13.67964949
937	13.67385981
938	13.66966741
939	13.66547474
940	13.65971731
941	13.65559171
942	13.6552631
943	13.65231582
944	13.64612996
945	13.64220706
946	13.63736659
947	13.63373067
948	13.62876033
949	13.61656277
950	13.61363916
951	13.60240471
952	13.59702313
953	13.59231112
954	13.58489134
955	13.57870297
956	13.57519727
957	13.57419251
958	13.57379963
959	13.56950075
960	13.56401907
961	13.55912973
962	13.55200222
963	13.54146355
964	13.53350858
965	13.53303075
966	13.52731563
967	13.52231858
968	13.51933196
969	13.51036053
970	13.50882597
971	13.50423364
972	13.49736935
973	13.49703602
974	13.48876119
975	13.48366953
976	13.48007305
977	13.47387275
978	13.46522356
979	13.45908497
980	13.45630735
981	13.45586897
982	13.45549648
983	13.45289389
984	13.45244508
985	13.45218228
986	13.44732877
987	13.44203558
988	13.43656476
989	13.43477131
990	13.42934206
991	13.42339467
992	13.41754221
993	13.4102158
994	13.40990117
995	13.40721064
996	13.40398914
997	13.39844919
998	13.39518203
999	13.388856
