iter	Passed	Remaining
587	65593	45960
588	65701	45846
589	65813	45734
590	65925	45623
591	66003	45489
592	66098	45366
593	66211	45255
594	66329	45148
595	66441	45037
596	66556	44928
597	66655	44808
598	66768	44697
599	66870	44580
600	66977	44466
601	67080	44348
602	67182	44231
603	67307	44128
604	67440	44031
605	67579	43937
606	67700	43832
607	67816	43723
608	67938	43619
609	68056	43511
610	68173	43403
611	68307	43305
612	68459	43219
613	68590	43120
614	68704	43010
615	68816	42898
616	68931	42788
617	69055	42684
618	69168	42574
619	69274	42458
620	69385	42346
621	69495	42233
622	69596	42115
623	69694	41995
624	69810	41886
625	69942	41786
626	70058	41677
627	70169	41565
628	70260	41441
629	70370	41328
630	70476	41213
631	70601	41110
632	70722	41003
633	70835	40892
634	70948	40781
635	71062	40671
636	71173	40559
637	71275	40441
638	71388	40330
639	71502	40220
640	71601	40101
641	71732	40000
642	71839	39885
643	71954	39776
644	72055	39658
645	72171	39549
646	72288	39440
647	72398	39327
648	72506	39214
649	72619	39102
650	72724	38987
651	72840	38877
652	72959	38770
653	73069	38657
654	73171	38540
655	73285	38430
656	73381	38310
657	73489	38196
658	73605	38087
659	73713	37973
660	73823	37861
661	73940	37751
662	74056	37642
663	74164	37529
664	74273	37416
665	74386	37305
666	74499	37194
667	74601	37077
668	74697	36957
669	74807	36845
670	74921	36735
671	75058	36635
672	75174	36526
673	75279	36411
674	75390	36299
675	75492	36182
676	75606	36072
677	75714	35958
678	75824	35846
679	75936	35735
680	76056	35627
681	76157	35510
682	76268	35398
683	76372	35283
684	76501	35179
685	76615	35068
686	76724	34955
687	76829	34841
688	76924	34722
689	77016	34601
690	77130	34491
691	77239	34378
692	77358	34270
693	77461	34154
694	77571	34042
695	77670	33925
696	77774	33810
697	77870	33691
698	77985	33581
699	78086	33465
700	78203	33356
701	78295	33236
702	78405	33124
703	78511	33010
704	78625	32900
705	78740	32789
706	78872	32687
707	78930	32553
708	79060	32449
709	79188	32344
710	79307	32236
711	79349	32096
712	79461	31985
713	79568	31872
714	79662	31753
715	79782	31645
716	79903	31538
717	80014	31426
718	80120	31312
719	80231	31201
720	80341	31089
721	80452	30977
722	80544	30858
723	80647	30744
724	80756	30631
725	80855	30515
726	80960	30402
727	81061	30286
728	81157	30169
729	81272	30059
730	81383	29948
731	81490	29835
732	81613	29728
733	81729	29618
734	81835	29505
735	81953	29396
736	82070	29286
737	82183	29176
738	82291	29063
739	82397	28950
740	82524	28844
741	82617	28726
742	82719	28612
743	82826	28499
744	82945	28390
745	83070	28283
746	83179	28171
747	83295	28062
748	83409	27951
749	83521	27840
750	83663	27739
751	83781	27629
752	83894	27519
753	83993	27403
754	84108	27293
755	84212	27179
756	84322	27067
757	84404	26947
758	84509	26833
759	84616	26720
760	84732	26611
761	84853	26502
762	84961	26390
763	85081	26281
764	85197	26171
765	85313	26061
766	85422	25949
767	85530	25837
768	85651	25728
769	85772	25620
770	85881	25508
771	85989	25395
772	86080	25278
773	86167	25160
774	86270	25046
775	86397	24939
776	86497	24824
777	86604	24712
778	86707	24598
779	86810	24484
780	86926	24374
781	87029	24261
782	87146	24151
783	87253	24039
784	87352	23924
785	87459	23812
786	87572	23701
787	87671	23586
788	87782	23475
789	87901	23366
790	88015	23255
791	88112	23140
792	88209	23025
793	88306	22910
794	88404	22796
795	88516	22685
796	88605	22568
797	88711	22455
798	88819	22343
799	88924	22231
800	89041	22121
801	89156	22011
802	89272	21901
803	89367	21786
804	89484	21676
805	89613	21569
806	89717	21456
807	89822	21343
808	89933	21232
809	90027	21117
810	90144	21007
811	90234	20891
812	90335	20778
813	90458	20669
814	90557	20556
815	90684	20448
816	90788	20335
817	90897	20224
818	91017	20115
819	91129	20004
820	91238	19892
821	91380	19787
822	91486	19675
823	91598	19564
824	91724	19456
825	91839	19346
826	91958	19236
827	92067	19125
828	92168	19011
829	92275	18899
830	92393	18789
831	92505	18679
832	92619	18568
833	92725	18456
834	92854	18348
835	92957	18235
836	93066	18124
837	93161	18009
838	93270	17898
839	93392	17789
840	93515	17680
841	93616	17567
842	93706	17451
843	93832	17343
844	93937	17231
845	94063	17122
846	94174	17011
847	94315	16905
848	94444	16797
849	94555	16686
850	94671	16575
851	94779	16464
852	94869	16349
853	94986	16238
854	95095	16127
855	95191	16013
856	95310	15903
857	95415	15791
858	95520	15679
859	95635	15568
860	95763	15460
861	95864	15347
862	95979	15236
863	96095	15126
864	96197	15013
865	96309	14902
866	96408	14789
867	96526	14679
868	96641	14568
869	96769	14459
870	96884	14349
871	96982	14235
872	97089	14124
873	97191	14011
874	97303	13900
875	97439	13792
876	97561	13683
877	97672	13571
878	97797	13462
879	97918	13352
880	98033	13241
881	98131	13128
882	98248	13018
883	98370	12908
884	98476	12796
885	98592	12685
886	98709	12575
887	98810	12462
888	98917	12350
889	99033	12240
890	99161	12130
891	99268	12019
892	99381	11907
893	99510	11798
894	99613	11686
895	99712	11573
896	99821	11462
897	99917	11349
898	100031	11238
899	100133	11125
900	100240	11014
901	100371	10905
902	100504	10796
903	100628	10686
904	100727	10573
905	100831	10461
906	100952	10351
907	101067	10240
908	101190	10130
909	101307	10019
910	101431	9909
911	101551	9798
912	101656	9686
913	101781	9576
914	101903	9466
915	101977	9351
916	102095	9240
917	102218	9130
918	102336	9019
919	102441	8907
920	102548	8796
921	102638	8683
922	102745	8571
923	102854	8459
924	102965	8348
925	103076	8237
926	103185	8125
927	103293	8014
928	103424	7904
929	103548	7793
930	103665	7683
931	103783	7572
932	103914	7462
933	104027	7350
934	104139	7239
935	104249	7128
936	104354	7016
937	104459	6904
938	104570	6793
939	104709	6683
940	104874	6575
941	104999	6464
942	105118	6353
943	105220	6241
944	105338	6130
945	105455	6019
946	105561	5907
947	105671	5796
948	105781	5684
949	105881	5572
950	105980	5460
951	106090	5349
952	106205	5237
953	106321	5126
954	106436	5015
955	106563	4904
956	106708	4794
957	106818	4683
958	106925	4571
959	107032	4459
960	107133	4347
961	107265	4237
962	107428	4127
963	107549	4016
964	107664	3904
965	107775	3793
966	107888	3681
967	107992	3570
968	108103	3458
969	108230	3347
970	108371	3236
971	108524	3126
972	108659	3015
973	108786	2903
974	108908	2792
975	109031	2681
976	109141	2569
977	109268	2457
978	109413	2346
979	109526	2235
980	109646	2123
981	109778	2012
982	109895	1900
983	109999	1788
984	110117	1676
985	110239	1565
986	110363	1453
987	110447	1341
988	110529	1229
989	110633	1117
990	110714	1005
991	110816	893
992	110931	781
993	111044	670
994	111144	558
995	111244	446
996	111339	335
997	111437	223
998	111547	111
999	111662	0
