iter	RMSE
788	1507.970344
789	1507.959736
790	1507.910121
791	1507.71948
792	1507.591002
793	1507.475902
794	1507.222628
795	1506.977023
796	1506.867711
797	1506.702148
798	1506.59164
799	1506.527222
800	1506.512915
801	1506.414133
802	1506.310991
803	1506.239342
804	1506.111334
805	1506.059092
806	1505.939777
807	1505.776917
808	1505.594206
809	1505.380552
810	1505.30327
811	1505.176703
812	1505.112608
813	1504.997228
814	1504.540823
815	1504.484135
816	1504.255802
817	1504.147101
818	1503.920248
819	1503.800952
820	1503.737413
821	1503.660381
822	1503.463358
823	1503.341995
824	1503.317369
825	1503.102639
826	1502.896851
827	1502.788883
828	1502.718964
829	1502.581678
830	1502.428485
831	1502.349397
832	1502.309664
833	1502.145236
834	1501.946723
835	1501.757732
836	1501.744975
837	1501.536596
838	1501.407857
839	1501.280867
840	1501.227344
841	1500.857428
842	1500.769366
843	1500.664617
844	1500.462122
845	1500.268079
846	1500.054652
847	1499.943963
848	1499.745259
849	1499.505742
850	1499.433138
851	1499.157003
852	1499.022632
853	1498.945099
854	1498.745256
855	1498.413081
856	1498.319894
857	1498.131447
858	1497.985516
859	1497.84647
860	1497.753953
861	1497.671273
862	1497.411173
863	1497.320468
864	1497.206161
865	1497.177595
866	1496.969574
867	1496.863182
868	1496.584744
869	1496.502763
870	1496.471842
871	1496.308901
872	1496.202103
873	1496.156511
874	1496.016441
875	1495.934737
876	1495.781789
877	1495.703375
878	1495.666721
879	1495.585118
880	1495.411308
881	1495.220878
882	1495.200994
883	1495.05974
884	1494.75384
885	1494.685917
886	1494.611651
887	1494.357726
888	1494.236025
889	1494.162198
890	1494.090435
891	1493.99934
892	1493.861254
893	1493.781101
894	1493.69453
895	1493.538196
896	1493.505766
897	1493.275768
898	1493.218383
899	1493.089431
900	1492.660307
901	1492.546829
902	1492.455617
903	1492.318341
904	1492.261285
905	1492.148376
906	1492.082026
907	1492.005259
908	1491.842053
909	1491.597546
910	1491.550704
911	1491.51931
912	1491.47573
913	1491.314363
914	1491.22986
915	1491.205729
916	1490.787133
917	1490.680409
918	1490.465218
919	1490.245965
920	1490.168481
921	1489.955643
922	1489.836839
923	1489.778497
924	1489.671333
925	1489.507847
926	1489.436866
927	1489.382027
928	1489.283416
929	1489.191619
930	1489.043338
931	1488.940343
932	1488.887783
933	1488.718167
934	1488.647663
935	1488.531664
936	1488.453875
937	1488.281368
938	1488.086686
939	1488.009848
940	1487.903362
941	1487.799309
942	1487.782006
943	1487.646818
944	1487.537873
945	1487.444116
946	1487.395177
947	1487.26699
948	1487.022498
949	1486.886721
950	1486.686277
951	1486.428432
952	1486.311403
953	1486.272549
954	1486.201277
955	1486.162922
956	1486.082594
957	1485.788538
958	1485.711512
959	1485.598672
960	1485.542639
961	1485.38108
962	1485.322034
963	1484.98067
964	1484.90787
965	1484.849179
966	1484.733013
967	1484.589993
968	1484.565884
969	1484.527667
970	1484.514452
971	1484.45322
972	1484.27315
973	1484.181306
974	1484.129303
975	1483.937761
976	1483.851407
977	1483.70577
978	1483.531613
979	1483.420543
980	1483.247145
981	1483.082357
982	1482.974335
983	1482.732993
984	1482.557173
985	1482.402935
986	1482.365873
987	1482.214426
988	1482.167298
989	1482.006734
990	1481.934066
991	1481.80417
992	1481.599372
993	1481.533351
994	1481.51481
995	1481.443627
996	1481.373131
997	1481.217497
998	1481.053498
999	1480.954177
